Code	Iso	Species	Period	Volu	Site	Dilu	Cove	Trial	Day	IXM
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	3	10	965
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	4	10	900
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	5	10	1208
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	1	12	775
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	2	12	656
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	3	12	817
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	4	12	841
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	5	12	1007
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	1	14	946
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	2	14	752
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	3	14	852
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	4	14	830
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	5	14	1058
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	1	16	895
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	2	16	961
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	3	16	1030
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	4	16	727
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	5	16	1049
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	1	18	773
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	2	18	887
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	3	18	993
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	4	18	869
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	5	18	1050
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	1	20	1092
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	2	20	980
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	3	20	917
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	4	20	1089
4B_C2	I29	Chlamydomonas_noctigama	Oligotrophic	5	13	1	2.08	5	20	788
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	301
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	411
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	383
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	379
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	380
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	942
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	957
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	1072
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	1195
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	1168
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1233
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1352
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1051
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1838
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	2112
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	2067
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	2231
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	2334
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	2368
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	2029
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	1980
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	2303
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2394
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2466
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	2212
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	1570
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1814
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1820
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	2132
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	2230
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	1264
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1985
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1863
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	2171
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	2065
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	2085
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	2219
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	2186
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	2346
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1362
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	1752
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1945
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2445
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	2150
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2159
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	2411
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	2550
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	2232
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	2475
18A_A1	I31	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	2366
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	352
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	365
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	328
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	358
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	358
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	711
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	743
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	884
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	911
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	847
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1793
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1356
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1527
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1517
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1835
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	1173
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1286
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1069
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1304
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	947
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	758
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	879
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	1002
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	827
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1113
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	631
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	717
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	947
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	751
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1143
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	467
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	814
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	609
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	578
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	843
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	440
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	964
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1530
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1196
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	826
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	410
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1017
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	1255
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1291
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	1517
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	437
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	811
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1448
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	912
18A_A2	I32	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1172
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	448
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	488
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	445
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	476
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	512
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	948
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	1075
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	1096
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	1163
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	1127
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	926
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1142
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1183
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1465
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1536
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	1014
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1181
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1046
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1110
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	1046
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	753
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	1276
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	1183
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	1357
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1161
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	950
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1187
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	961
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1111
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1182
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	835
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1094
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1040
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	842
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1142
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	883
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	1217
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1099
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1429
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1046
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	742
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	997
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	1441
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1180
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	1341
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	992
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	1077
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1405
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	1631
18A_A3	I33	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1597
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	202
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	192
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	226
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	198
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	204
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	384
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	412
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	464
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	443
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	414
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1160
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1023
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1036
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1083
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1114
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	2429
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	2291
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	2576
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	2298
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	2268
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	2328
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	2200
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2452
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2140
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	2320
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	2114
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	2168
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	2024
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1962
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	2090
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	2520
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	2050
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	2247
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	2161
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	2422
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	2224
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	2123
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	2119
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	2056
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1907
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	2088
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	2323
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2341
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	2307
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2495
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	2303
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	2728
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	2528
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	2636
18A_B4	I34	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	2624
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	397
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	391
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	373
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	348
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	372
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	1267
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	1284
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	1336
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	1158
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	1310
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	2062
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	3123
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	3292
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	2870
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	3465
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	2005
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	2902
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	2291
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	2263
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	2987
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	2479
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	2535
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2357
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2745
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	2924
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	2808
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	2871
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	2916
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	2977
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	2616
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	1991
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	2467
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	3030
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	2385
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	3032
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	2556
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	2052
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	2499
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	2220
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	2737
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	2105
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1707
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2373
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	2092
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2451
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	2031
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	2071
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1959
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	2067
18A_B5	I35	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1799
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	322
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	280
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	241
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	240
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	256
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	547
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	561
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	537
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	497
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	571
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1395
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1391
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1364
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1525
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1634
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	845
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1122
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1036
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1328
18A_C3	I36	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	1322
